Measured on 12:20:44 06/12/2024
Operated by: 	Ennio Kristof
4.110E+0	-2.760E-11
4.111E+0	-2.757E-11
4.112E+0	-2.766E-11
4.113E+0	-2.779E-11
4.114E+0	-2.773E-11
4.115E+0	-2.772E-11
4.116E+0	-2.778E-11
4.117E+0	-2.776E-11
4.118E+0	-2.776E-11
4.119E+0	-2.784E-11
4.120E+0	-2.788E-11
4.121E+0	-2.782E-11
4.122E+0	-2.772E-11
4.123E+0	-2.777E-11
4.124E+0	-2.777E-11
4.125E+0	-2.777E-11
4.126E+0	-2.770E-11
4.127E+0	-2.772E-11
4.128E+0	-2.774E-11
4.129E+0	-2.767E-11
4.130E+0	-2.771E-11
4.131E+0	-2.763E-11
4.132E+0	-2.758E-11
4.133E+0	-2.759E-11
4.134E+0	-2.748E-11
4.135E+0	-2.749E-11
4.136E+0	-2.745E-11
4.137E+0	-2.752E-11
4.138E+0	-2.741E-11
4.139E+0	-2.733E-11
4.140E+0	-2.734E-11
4.141E+0	-2.740E-11
4.142E+0	-2.727E-11
4.143E+0	-2.725E-11
4.144E+0	-2.727E-11
4.145E+0	-2.726E-11
4.146E+0	-2.712E-11
4.147E+0	-2.718E-11
4.148E+0	-2.714E-11
4.149E+0	-2.715E-11
4.150E+0	-2.716E-11
4.151E+0	-2.709E-11
4.152E+0	-2.705E-11
4.153E+0	-2.714E-11
4.154E+0	-2.710E-11
4.155E+0	-2.700E-11
4.156E+0	-2.708E-11
4.157E+0	-2.709E-11
4.158E+0	-2.700E-11
4.159E+0	-2.698E-11
4.160E+0	-2.700E-11
4.161E+0	-2.699E-11
